,LOCCODE,PreK_Type,Borough,LocName,NOTE,phone,address,Postcode,Day_Length,Seats,X,Y,Email,Website,MEALS,INDOOR_OUTDOOR,EXTENDED_DAY,SEMS_CODE,Latitude,Longitude,Community Board,Council District ,Census Tract,BIN,BBL,NTA
1159,QATD,NYCEEC,Q,Little Friends School Sunnyside,,718-786-4644,43 - 42 47 St,11104,1,56,1007014,210182,littlefriendssunnyside@gmail.com,,5,9,3,30QATD,40.744512,-73.917487,2,26,25301,4448550.0,4001410027.0,Hunters Point-Sunnyside-West Maspeth                                       
1160,QATE,NYCEEC,Q,Center Of Excellence Springfield Gardens Preschool,,718-276-8200,127 - 08 Merrick Blvd,11434,1,74,1049436,187492,childcarenyc@aol.com,http://aoeschool.com,3,7,1,28QATE,40.681323,-73.764975,12,27,33401,,,St. Albans                                                                 
1161,QATH,NYCEEC,Q,Maspeth Town Hall Preschool,,718-335-6049,5337 72nd St,11378,1,40,1014147,205387,arychlowski@maspethtownhall.org,http://maspethtownhall.org,2,7,2,24QATH,40.730174,-73.892364,5,30,497,4058706.0,4025060015.0,Maspeth                                                                    
1162,QATJ,NYCEEC,Q,Smiles GFDC Inc.,,917-943-3501,53 - 14 102 St,11368,1,12,1023293,209237,nancypolanco@gmail.com,,5,9,3,24QATJ,40.74126,-73.859229,4,21,44301,4047669.0,4019400012.0,Corona                                                                     
1163,QATK,NYCEEC,Q,Ping Sheng Ye Group Family Day Care,,917-853-4865,8332 Cornish Ave,11373,1,12,1017379,209073,starpreschool80@yahoo.com,,2,7,1,24QATK,40.740349,-73.880901,4,25,485,4038662.0,4015440019.0,Elmhurst-Maspeth                                                           
1164,QATL,NYCEEC,Q,Rainbow Christian Preschool,,718-335-3361,7201 43rd Ave,11377,1,76,1014059,209714,rainbowchristianwoodside@gmail.com,http://rainbowchristian.com,3,3,1,24QATL,40.742057,-73.892514,2,26,483,4437121.0,4013530001.0,Elmhurst-Maspeth                                                           
1165,QATM,NYCEEC,Q,Star America Preschool,,718-396-9739,"80 - 07 Broadway, 2 / F",11373,1,80,1016236,210336,staramerica11373@gmail.com,,2,6,1,24QATM,40.743728999999995,-73.88459,4,25,481,,,Elmhurst                                                                   
1166,QATO,NYCEEC,Q,Long Island City YMCA,,212-912-2576,3223 Queens Blvd,11101,1,53,1003018,210744,npolanco2@YMCAnyc.org,http://licymca.org,3,2,1,30QATO,40.744771,-73.932449,2,26,179,4537914.0,4002440024.0,Hunters Point-Sunnyside-West Maspeth                                       
1167,QATQ,NYCEEC,Q,Better Community Life DCC 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-463-0403,13316 Roosevelt Ave,11354,1,42,1030465,215487,bcl21@verizon.net,,3,7,2,25QATQ,40.758288,-73.833832,7,20,871,4443446.0,4050370008.0,Flushing                                                                   
1168,QATS,NYCEEC,Q,Therese Cervini ECDC Site I,,718-478-2169,3533 104th St,11368,3,50,1021997,214102,bcheco@ccbq.org,,3,7,2,24QATS,40.75468,-73.864138,3,21,379,4437217.0,4017460027.0,North Corona                                                               
1169,QATT,NYCEEC,Q,Preschool R Us,,718-888-1958,150 - 15 41st Ave,11354,1,38,1035902,217337,Preschoolrus88@gmail.com,,3,7,1,25QATT,40.762838,-73.813789,7,20,1167,4443442.0,4050340014.0,Murray Hill                                                                
1170,QATU,NYCEEC,Q,Evbo Inc. D / B / A Jack & Jill Nursery School,,718-762-1218,4323 Colden St,11355,1,72,1032797,213598,JackJill1@aol.com,http://jackandjillschools.com,3,7,1,25QATU,40.75247,-73.824913,7,20,79701,4115898.0,4051370005.0,Flushing                                                                   
1171,QATV,NYCEEC,Q,Happy Dragon Children's Learning Center Site 2,,718-445-8382,14330 Cherry Ave,11355,1,51,1034317,214730,cherry@happydragonschool.com,http://happydragonschool.com,7,7,1,25QATV,40.755997,-73.819558,7,20,861,4117333.0,4051960043.0,East Flushing                                                              
1172,QATX,NYCEEC,Q,Immanuel Creative,,718-460-9991,16315 Oak Ave,11358,1,38,1038625,212577,geniusd25@gmail.com,http://immanuelgenius.com,3,4,1,25QATX,40.749860999999996,-73.80386800000001,7,20,1207,4124168.0,4054930001.0,East Flushing                                                              
1173,QATY,NYCEEC,Q,International Nursery School,,718-353-0932,171 - 39 Northern Blvd,11358,2,76,1041195,215505,INSSchool@yahoo.com,http://internationalnurseryschool.com,3,3,1,25QATY,40.75804,-73.79561700000001,7,19,1175,4438198.0,4053500001.0,Murray Hill                                                                
1174,QATZ,NYCEEC,Q,"Judi's Nursery, Inc.",,718-520-1324,15005 70th Rd,11367,1,60,1034672,205384,judisnursery@gmail.com,,3,3,1,25QATZ,40.729929999999996,-73.818146,8,24,77906,4143983.0,4066560094.0,Kew Gardens Hills                                                          
1175,QAUA,NYCEEC,Q,Kon Wah Day School,,718-353-4388,13527 38th Ave 2nd Floor,11354,1,90,1030841,216418,konwahflushing@yahoo.com,,2,3,1,25QAUA,40.760388,-73.83198900000001,7,20,871,4112297.0,4049740051.0,Flushing                                                                   
1176,QAUB,NYCEEC,Q,"New Milestone, Inc.",,718-380-1978,15813 72nd Ave,11365,1,40,1036680,204574,new.milestone@yahoo.com,,2,7,1,25QAUB,40.727863,-73.810824,8,24,122701,4147000.0,4067977503.0,Pomonok-Flushing Heights-Hillcrest                                         
1177,QAUC,NYCEEC,Q,Pee Wee Folks,,718-746-6107,1245 Clintonville St,11357,1,40,1036415,227204,mgembressi@aol.com,http://peeweefolkspreschool.com,2,2,1,25QAUC,40.790172999999996,-73.81183100000001,7,19,987,4102995.0,4045300018.0,Whitestone                                                                 
1178,QAUD,NYCEEC,Q,Precious Moments,,718-767-6655,1102 Clintonville St,11357,1,18,1036136,227743,preciousmoments2@verizon.net,http://preciousmomentsnursery.com,5,1,1,25QAUD,40.791878000000004,-73.812538,7,19,981,4102661.0,4045160027.0,Whitestone                                                                 
1179,QAUE,NYCEEC,Q,"Ready, Set, Grow Child Center, LLC",,718-888-7871,13616 31st Rd,11354,1,40,1030800,219622,readysetgrowccc@yahoo.com,http://readysetgrowccc.com,3,6,1,25QAUE,40.769473,-73.832038,7,20,88901,4308655.0,4044097503.0,Flushing                                                                   
1180,QAUG,NYCEEC,Q,Sharon Nursery,,718-539-8467,14515 34th Ave,11354,1,34,1033498,218874,sharon_nursery@yahoo.com,http://sharonnurseryny.com,2,7,1,25QAUG,40.767082,-73.822395,7,20,1159,4112734.0,4049830035.0,Murray Hill                                                                
1181,QAUH,NYCEEC,Q,"Corner School, The",,718-445-2811,15003 Bayside Ave,11354,1,18,1035326,220479,baysidetcs@aol.com,http://thecornerschool.com,3,7,1,25QAUH,40.771526,-73.815657,7,19,1047,4109019.0,4048230005.0,Murray Hill                                                                
1182,QAUJ,NYCEEC,Q,Martin L King Jr. Mem DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-886-3165,3606 Prince St,11354,1,20,1030417,216965,mlkdcc@hotmail.com,,7,7,2,25QAUJ,40.762091,-73.833107,7,20,869,4112217.0,4049690018.0,Flushing                                                                   
1183,QAUK,NYCEEC,Q,Chabad ELC,,718-279-1457,21212 26th Ave,11360,1,53,1045927,222814,Dina@chabadnequeens.com,http://chabadnequeens.com,3,3,1,26QAUK,40.778213,-73.777477,11,19,1093,4133551.0,4059990020.0,Bayside-Bayside Hills                                                      
1184,QAUL,NYCEEC,Q,Community Church Of Douglaston,,718-767-1961,3950 Douglaston Pkwy,11363,1,30,1053391,219671,Upkofdouglaston@gmail.com,,7,3,1,26QAUL,40.770345,-73.74998199999999,11,19,1483,4438356.0,4080820280.0,Douglas Manor-Douglaston-Little Neck                                       
1185,QAYJ,NYCEEC,Q,Brite Adventure Center ( 58th St. ),,718-274-4769,4131 58th St,11377,1,40,1010067,210253,nycdaycare@aol.com,,3,5,2,30QAYJ,40.74398,-73.906961,2,26,249,4031249.0,4013320044.0,Woodside                                                                   
1186,QAUM,NYCEEC,Q,Home Sweet Home Children's School,,718-357-9738,19617 53 Ave,11365,1,54,1044604,211822,homesweethomeschool@msn.com,http://homesweethomechildrensschool.org,3,7,1,26QAUM,40.7477,-73.782162,11,20,1429,4158441.0,4073750044.0,Auburndale                                                                 
1187,QAUN,NYCEEC,Q,Jack & Jill II,,718-939-8687,6805 Fresh Mdw Ln,11365,1,36,1041220,206562,mirna_p_ramos@yahoo.com,http://jackandjillschools.com,3,2,1,26QAUN,40.733431,-73.794585,8,24,1341,4149755.0,4069300011.0,Fresh Meadows-Utopia                                                       
1188,QAUO,NYCEEC,Q,Noah's Ark Progressive Learning Center,,718-279-4251,3820 Bell Blvd,11361,1,40,1047310,218308,noahsarkschool@aol.com,http://noahsarkschool.com,3,3,1,26QAUO,40.766189000000004,-73.77236500000001,11,19,1123,4438252.0,4062340006.0,Bayside-Bayside Hills                                                      
1189,QAUQ,NYCEEC,Q,YAI / NYL Clearview School Annex,,718-352-0104,12307 22 Ave,11356,1,18,1027207,223592,hilary.tischenkel@yai.org,,5,9,3,25QAUQ,40.780159999999995,-73.844931,7,19,925,4099233.0,4041670001.0,College Point                                                              
1190,QAUS,NYCEEC,Q,"Lutheran Schools Of Flushing And Bayside, The",,718-225-5502,3601 Bell Blvd,11361,1,36,1047142,219122,info@LSFB.org,http://lsfb.org,7,3,1,26QAUS,40.767804999999996,-73.773168,11,19,1123,4136561.0,4061760001.0,Bayside-Bayside Hills                                                      
1191,QAUT,NYCEEC,Q,All My Children Day Care 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-454-5600,16907 Jewel Ave,11365,1,12,1039699,205916,jashkenazy@amcearlylearn.com,http://allmychildrendaycare.com,3,7,1,26QAUT,40.731501,-73.800288,8,24,1223,4149982.0,4069400029.0,Pomonok-Flushing Heights-Hillcrest                                         
1192,QAUW,NYCEEC,Q,Alpha Kappa Alpha Epsilon Pi Omega DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-322-6242,14406 Rockaway Blvd,11420,1,46,1041245,184720,akadaycare@aol.com,,3,3,1,27QAUW,40.673735,-73.794538,12,28,790,4261925.0,4120620051.0,Baisley Park                                                               
1193,QAVB,NYCEEC,Q,"Bev's Kiddie Daycare, Inc.",,718-850-3083,10145 113th St,11419,1,12,1031332,189727,Bevkiddie@verizon.net,http://bevkiddiebiz.com,3,7,2,27QAVB,40.688182,-73.830812,9,28,108,4198930.0,4094310058.0,Richmond Hill                                                              
1194,QAVC,NYCEEC,Q,Blanche Community Progress Dcc#2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-471-7881,4402 Bch Channel Dr,11691,1,80,1046424,156441,williamsflorence@hotmail.com,http://blanchecommunity.com,3,7,1,27QAVC,40.595667999999996,-73.77586,14,31,97203,4463476.0,4159670001.0,Hammels-Arverne-Edgemere                                                   
1195,QAVD,NYCEEC,Q,Community And Family Head Start,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-471-7970,4105 Bch Channel Dr,11691,1,68,1047279,156339,mariposa3.13@hotmail.com,,3,7,2,27QAVD,40.595787,-73.773083,14,31,992,4301797.0,4158310032.0,Hammels-Arverne-Edgemere                                                   
1196,QAVE,NYCEEC,Q,De Anna Learning Center,,718-847-1310,9140 120th St,11418,1,24,1032071,192519,deannagroup@aol.com,,3,3,2,27QAVE,40.695402,-73.827504,9,29,144,4196677.0,4093510026.0,Richmond Hill                                                              
1197,QAVF,NYCEEC,Q,Cuomo First Step,,718-441-5333,11515 101st Ave,11419,1,19,1031686,190450,elizabeth.recine@heartshare.org,http://heartshare.org,3,7,2,27QAVF,40.689069,-73.829133,9,28,120,4198275.0,4094170046.0,Richmond Hill                                                              
1198,QAVG,NYCEEC,Q,Russo First Step,,718-805-7117,11801 101st Ave,11419,1,16,1032285,190674,mildred.agate@heartshare.org,http://heartshare.org,2,6,2,27QAVG,40.689754,-73.826729,9,28,120,4199634.0,4094560030.0,Richmond Hill                                                              
1199,QAVH,NYCEEC,Q,Hammel CCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-474-3162,82 - 10 Rockaway Bch Blvd,11693,1,18,1037479,153642,HammelCCC@verizon.net,,3,7,1,27QAVH,40.587869,-73.808531,14,32,94203,,,Hammels-Arverne-Edgemere                                                   
1200,QAVJ,NYCEEC,Q,Jfkidsport,,718-553-5437,Jfk Airport Building 350,11430,1,36,1047995,178209,jfkidsport@hotmail.com,http://jfkidsport.com,2,7,1,27QAVJ,40.648244,-73.78824200000001,83,28,716,4000000.0,4142600001.0,Airport                                                                    
1201,QAVO,NYCEEC,Q,Omega Psi Phi Fraternity,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-322-9671,12310 143rd St,11436,1,34,1040835,185019,omegaecec@gmail.com,,3,4,1,27QAVO,40.674521999999996,-73.795725,12,28,182,4261337.0,4120390044.0,Baisley Park                                                               
1202,QAVP,NYCEEC,Q,On Our Way Learning Center,,718-868-2961,264 Bch 19 St,11691,1,40,1052893,156945,sungar@onourwaylc.org,http://onourwaylc.org,7,3,2,27QAVP,40.596882,-73.753199,14,31,101001,4299362.0,4156340048.0,Far Rockaway-Bayswater                                                     
1203,QAVS,NYCEEC,Q,St. John's Lutheran Church,,718-441-3611,8620 114th St,11418,1,20,1029911,193883,imnmontalvo@hotmail.com,,3,3,1,27QAVS,40.699104999999996,-73.835259,9,32,130,4192690.0,4092260069.0,Richmond Hill                                                              
1204,QAVU,NYCEEC,Q,"St. Albans Montessori DCC, Inc.",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-341-5945,118 - 49 Montauk St,11412,1,54,1049845,190120,aJohnson@saintalbansmontessori.com,http://saintalbansmontessori.com,2,3,1,29QAVU,40.689331,-73.76428,12,27,366,,,St. Albans                                                                 
1205,QAVV,NYCEEC,Q,Up The Ladder,,718-843-4913,8011 101st Ave,11416,1,28,1023528,187386,gonzalezmarga@aol.com,,3,7,2,27QAVV,40.680784,-73.858271,9,32,42,4188129.0,4090510037.0,Woodhaven                                                                  
1206,QAVW,NYCEEC,Q,West End Temple Nursery School,,718-318-0030,14702 Newport Ave,11694,1,30,1021796,148140,westendupk@westendtemple.org,http://westendtemple.org,3,3,2,27QAVW,40.573033,-73.864432,14,32,922,4306479.0,4162900001.0,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      
1207,QAVY,NYCEEC,Q,Nayda Day Care,,718-805-8893,9734 108th St,11419,1,12,1029688,189977,islamislam22@aol.com,,3,7,2,27QAVY,40.68866,-73.836226,9,28,110,4197881.0,4094090020.0,Richmond Hill                                                              
1208,QAVZ,NYCEEC,Q,Nayda Day Care II,,718-805-8893,9736 108th St,11419,1,12,1029694,189963,islamislam22@aol.com,,3,7,2,27QAVZ,40.688659,-73.836223,9,28,110,4197882.0,4094090021.0,Richmond Hill                                                              
1209,QAWA,NYCEEC,Q,A To Z Learning Center,,718-805-4400,123 - 21 Jamaica Ave,11418,3,87,1032308,194686,atozcenter@yahoo.com,,3,3,1,28QAWA,40.700685,-73.827148,9,29,14201,4196006.0,4093320001.0,Richmond Hill                                                              
1210,QAWC,NYCEEC,Q,Paccor Kids,,718-525-9620,11817 Guy R Brewer Blvd,11434,1,36,1044665,188289,Mrodri228@gmail.com,http://paccorpreschool.wix.com/paccorpreschool,3,8,1,28QAWC,40.683248,-73.78240100000001,12,27,284,4448582.0,4123540112.0,Baisley Park                                                               
1211,QAWE,NYCEEC,Q,Ira's Parkway Daycare & Preschool Inc.,,917-807-2683,139 - 76 85 Dr,11435,1,36,1035784,197542,lindapinkhasov@gmail.com,,5,9,3,28QAWE,40.708809,-73.81658399999999,8,24,214,,,Briarwood-Jamaica Hills                                                    
1212,QAWG,NYCEEC,Q,Bright Beginnings Pre - School,,718-297-6767,8625 162nd St,11432,1,58,1039416,198013,brightbeginningsjamaica@gmail.com,http://brightbeginningschildcenter.com,3,6,1,28QAWG,40.710483,-73.801466,8,24,448,4209097.0,4097730001.0,Briarwood-Jamaica Hills                                                    
1213,QAWH,NYCEEC,Q,Central Queens YM & YWHA,,718-268-5011,67 - 09 108th St,11375,1,36,1026604,204822,asolomonia@cqy.org,http://cqy.org,7,3,1,28QAWH,40.728853,-73.847514,6,29,741,,,Forest Hills                                                               
1214,QAWK,NYCEEC,Q,Sholom Sholom Inc.,,718-850-2934,11666 Park Ln South,11415,1,36,1029567,197371,sholomdaycare@aol.com,,3,7,1,28QAWK,40.70839,-73.836838,9,29,775,4079403.0,4033230008.0,Kew Gardens                                                                
1215,QAWM,NYCEEC,Q,Rego Park Day School,,718-897-0693,6344 Wetherole St,11374,1,54,1021810,204581,Mjoseph481@aol.com,,7,7,2,28QAWM,40.728276,-73.864398,6,29,693,4072455.0,4030940034.0,Rego Park                                                                  
1216,QAWO,NYCEEC,Q,ICCD,,718-263-1587,98 - 02 62nd Dr,11374,1,41,1023153,206307,rkontner@iccd.com,http://iccd.com,5,2,1,28QAWO,40.733062,-73.859657,6,29,71701,4440231.0,4020860050.0,Rego Park                                                                  
1217,QAWQ,NYCEEC,Q,Forest Hills CCC,,718-263-5730,108 - 05 68th Rd,11375,1,18,1026956,204028,Natanielova@jccany.org,http://jccany.org,3,7,1,28QAWQ,40.726389000000005,-73.845842,6,29,739,,,Forest Hills                                                               
1218,QAWS,NYCEEC,Q,It's My Turn,,347-385-0824,131 - 15 Liberty Ave,11419,1,20,1035688,190884,playmatesnurseryinc@gmail.com,,5,9,3,28QAWS,40.690128,-73.814706,10,28,15801,4204052.0,4095680049.0,South Ozone Park                                                           
1219,QAWT,NYCEEC,Q,Afro - American Parents Educational Center Site 2,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-322-9080,11206 Sutphin Blvd,11435,4,36,1041167,189650,bev11435@yahoo.com,,3,3,1,28QAWT,40.687358,-73.794709,12,28,190,4258993.0,4119660001.0,Baisley Park                                                               
1220,QAWU,NYCEEC,Q,"Sunshine School, LLC",,718-468-9000,9110 146th St,11435,1,56,1037203,194623,sbisnauth@sunshineschool.org,http://sunshineschool.org,3,4,1,28QAWU,40.700875,-73.808841,12,24,212,4213884.0,4099860061.0,Jamaica                                                                    
1221,QAWW,NYCEEC,Q,"Pickwick School, Inc.",,718-526-1340,15115 85th Dr,11432,1,30,1037832,197999,pickwickschool@gmail.com,http://pickwickschool.com,7,7,1,28QAWW,40.709672,-73.806969,8,24,230,4208372.0,4097340041.0,Briarwood-Jamaica Hills                                                    
1222,QAWX,NYCEEC,Q,Apple Tree Nursery School,,718-374-0002,8225 164th St,11432,1,18,1038730,201187,cheller@queenscp.org,,7,3,1,29QAWX,40.718546,-73.803761,8,24,1267,4152348.0,4070380020.0,Pomonok-Flushing Heights-Hillcrest                                         
1223,QAWY,NYCEEC,Q,CSC Montessori Center,,728-276-9538,165 - 27 Baisley Blvd,11434,1,36,1045800,186939,ccsyoung@gmail.com,,5,9,3,28QAWY,40.678540000000005,-73.779143,12,28,33402,4436354.0,4124950002.0,Springfield Gardens North                                                  
1224,QAWZ,NYCEEC,Q,All My Children Day Care ( 69th Ave ),,718-658-1563,10822 69th Ave,11375,1,18,1027345,203477,info@amcearlylearn.com,http://allmychildrendaycare.com,3,7,1,28QAWZ,40.725066999999996,-73.84513100000001,6,29,739,4052272.0,4022190015.0,Forest Hills                                                               
1225,QAXA,NYCEEC,Q,Colin Newll ECDC,,718-722-6236,161 - 06 89 Ave,11432,1,40,1039803,196665,desiree.fryson@ccbq.org,,9,5,3,28QAXA,40.706418,-73.799841,12,24,44601,,,Jamaica                                                                    
1226,QAXC,NYCEEC,Q,All My Children Day Care ( Mayfield ),,718-658-1563,17544 Mayfield Rd,11432,1,36,1042639,200485,info@allmychildrendaycare.com,http://allmychildrendaycare.com,5,7,1,29QAXC,40.716221000000004,-73.789783,8,24,458,4211404.0,4098900020.0,Jamaica Estates-Holliswood                                                 
1227,QAXD,NYCEEC,Q,"Blanche Community Progress DCC, Inc.",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-479-1800,10960 202nd St,11412,1,47,1052014,196609,blancheelc@gmail.com,,3,3,1,29QAXD,40.706083,-73.75541700000001,12,27,508,4234212.0,4109410206.0,Hollis                                                                     
1228,QAXF,NYCEEC,Q,Committee For Early Childhood Development,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-464-2422,193 - 04 Jamaica Ave,11423,1,94,1048844,199116,MBAFUNSO@MSN.COM,http://cecdhs.org,3,3,1,29QAXF,40.713093,-73.767363,12,27,500,,,Hollis                                                                     
1229,QAXI,NYCEEC,Q,Queens ECC,,212-616-1851,14502 Farmers Blvd,11434,1,36,1048668,182065,donna.franklin@birchfamilyservices.org,http://www.birchfamilyservices.org,5,9,3,29QAXI,40.666171000000006,-73.767379,13,31,306,4285481.0,4133120015.0,Springfield Gardens South-Brookville                                       
1230,QAXK,NYCEEC,Q,Kids Circle Daycare,,718-380-1280,164 - 04 Goethals Ave,11432,1,20,1038694,201346,thekidscircle@aol.com,http://kidscircledaycare.com,3,7,1,29QAXK,40.719328000000004,-73.803709,8,24,1267,,,Pomonok-Flushing Heights-Hillcrest                                         
1231,QAXL,NYCEEC,Q,Laurelton Day Care,,718-712-1860,14119 224th St,11413,1,58,1053224,183130,laureltondaycare@aol.com,http://laureltonacademy.net,3,7,1,29QAXL,40.669267,-73.75140999999999,13,31,682,4282460.0,4131520035.0,Laurelton                                                                  
1232,QAXN,NYCEEC,Q,Montessori Progressive,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-723-3967,19503 Linden Blvd,11412,1,72,1051671,192003,Montessori1989@verizon.net,,3,3,1,29QAXN,40.693218,-73.756733,12,27,528,4238357.0,4110670040.0,St. Albans                                                                 
1233,QAXQ,NYCEEC,Q,Our Saviour Lutheran,,718-739-7452,90 - 04 175 Th St,11432,1,45,1043333,197890,oursaviourdirector@gmail.com,http://oursaviourjamaica.com,7,3,2,29QAXQ,40.709875,-73.786722,12,27,462,,,Jamaica                                                                    
1234,QAXV,NYCEEC,Q,Redeemer Lutheran Church And Nursery School,,718-465-3252,9210 217th St,11428,1,51,1055738,202583,redeemernurseryschool@gmail.com,http://redeemerqv.org,7,3,2,29QAXV,40.722469,-73.741759,13,23,558,4227031.0,4106330001.0,Queens Village                                                             
1235,QAYB,NYCEEC,Q,Charles R Drew ELC 1,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-740-2400,10945 207th St,11429,1,53,1053511,197278,crddcc@aol.com,http://charlesrdrewforsuccess.org,3,7,2,29QAYB,40.708351,-73.750633,13,27,512,4233644.0,4109170029.0,Queens Village                                                             
1236,QAYD,NYCEEC,Q,"South Jamaica Center For Children And Parents, Inc.",<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-523-6455,94 - 43 160th St,11433,1,48,1040547,195093,acanteysjc@aol.com,,3,1,1,28QAYD,40.702359,-73.798125,12,27,246,4439752.0,4101030016.0,Jamaica                                                                    
1237,QAYE,NYCEEC,Q,Quick Start DCC,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-978-0800,118 - 46 Riverton St,11412,1,34,1049910,190389,quickdayc@aol.com,,3,3,1,29QAYE,40.690058,-73.763131,12,27,366,4268946.0,4124490004.0,St. Albans                                                                 
1238,QBGK,NYCEEC,Q,Kon Gen International Preschool,,718-281-2338,196 - 25 42nd Ave,11358,1,90,1043827,216250,kongenbayside@gmail.com,,2,3,1,26QBGK,40.759759,-73.785678,11,19,1181,,,Auburndale                                                                 
1239,QAYG,NYCEEC,Q,All Children's Child Care ( 31st Ave ),,718-777-2011,32 - 04 31st Ave ( Cellar ),11106,1,40,1005693,217526,nycdaycare24@aol.com,http://allchildrenschildcare.org,3,3,2,30QAYG,40.77807,-73.749238,11,19,1483,4168187.0,4080360014.0,Douglas Manor-Douglaston-Little Neck                                       
1240,QAYH,NYCEEC,Q,All Children's Child Care ( 24th St. ),,718-707-0501,3501 24th St,11106,1,60,1002858,216153,NYCDaycare24@aol.com,http://allchildrenschildcare.org,3,6,1,30QAYH,40.760172,-73.932899,1,26,47,4003978.0,4003380023.0,Astoria                                                                    
1241,QAYI,NYCEEC,Q,Brite Adventure Center ( 30th St. ),,718-777-6664,4922 30th Ave,11377,1,20,1009936,216204,nycdaycare24@aol.com,,3,6,1,30QAYI,40.760284000000006,-73.907313,1,22,163,4013772.0,4007400049.0,Astoria                                                                    
1242,QAYK,NYCEEC,Q,Christ Evangelical Lutheran Church,,718-205-1425,3357 58th St,11377,1,18,1011041,213285,sloweclc@gmail.com,http://christchurchwoodside.com,8,1,1,30QAYK,40.752595,-73.903238,2,26,257,4437084.0,4011820015.0,Woodside                                                                   
1243,QAYL,NYCEEC,Q,82nd Street Academics,,718-457-0429,8110 35th Ave,11372,1,140,1016029,213057,Carolyn.Hurtado@82ndst.com,http://preknyc.com,2,3,1,30QAYL,40.751703000000006,-73.885406,3,25,283,4029684.0,4012810001.0,Jackson Heights                                                            
1244,QAYN,NYCEEC,Q,Jackson Children's Services,,718-779-8800,3136 88th St,11369,5,25,1017376,215709,jackdevctr@aol.com,http://jacksonchild.com,5,3,2,30QAYN,40.759188,-73.880354,3,25,339,4595432.0,4013990023.0,Jackson Heights                                                            
1245,QAYP,NYCEEC,Q,Kid Krazy @ 21st Avenue,,718-545-5728,2125 21 Ave,11105,1,18,1008100,224198,kdkrzyprschl@aol.com,http://kidkrazypreschool.com,7,6,1,30QAYP,40.781909000000006,-73.914043,1,22,105,4447576.0,4008820007.0,Steinway                                                                   
1246,QAYT,NYCEEC,Q,Queensview Nursery School & Kindergarten,,718-728-4164,2136 33rd Rd,11106,1,18,1003153,217260,hevarsam@queensviewschool.com,http://queensviewschool.com,8,7,1,30QAYT,40.763325,-73.931466,1,22,45,4430866.0,4005570003.0,Astoria                                                                    
1247,QAYU,NYCEEC,Q,Rainbowland Nursery School,,718-899-7590,3960 54th St,11377,1,36,1009194,211347,info@rainbowlandschool.org,,2,7,1,30QAYU,40.746611,-73.909736,2,26,251,4028427.0,4012380040.0,Woodside                                                                   
1248,QAYV,NYCEEC,Q,Rainbowland Nursery School,,718-803-1728,3311 77th St,11372,1,16,1014792,214233,info@rainbowlandschool.org,,2,7,1,30QAYV,40.754675,-73.889931,3,25,287,4028769.0,4012500063.0,Jackson Heights                                                            
1249,QAYW,NYCEEC,Q,St. Francis Of Assisi School,,718-726-9405,2118 46th St,11105,4,54,1011680,220497,lnealis@sfaschool.org,http://sfaschool.org,3,3,1,30QAYW,40.771724,-73.900773,1,22,121,4439584.0,4007710022.0,Steinway                                                                   
1250,QAYX,NYCEEC,Q,St. Joseph School,,718-728-0724,28 - 46 44th St,11103,1,90,1008746,217246,jsgritto@stjosephsch.org,http://stjosephsch.org,3,1,1,30QAYX,40.763853999999995,-73.910622,1,22,147,4012089.0,4006990023.0,Astoria                                                                    
1251,QAYZ,NYCEEC,Q,Atonement Pre - School,,718-639-6074,3061 87 St,11369,1,36,1017149,216191,AWalbrodt@aol.com,,2,8,2,30QAYZ,40.760556,-73.881529,3,22,339,4033380.0,4013850040.0,Jackson Heights                                                            
1252,QAZC,NYCEEC,Q,PAL Western Queens,<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>,718-784-2092,1026 41st Ave,11101,4,36,999430,214286,vrichardson@palnyc.org,http://palnyc.org,3,7,1,30QAZC,40.755455,-73.945299,1,26,25,4433390.0,4004650100.0,Queensbridge-Ravenswood-Long Island City                                   
